17,12
68,18
31,7
29,27
35,42
64,24
46,25
26,84
31,91
87,99
70,24
79,38
82,15
26,74
92,77
52,56
87,32
65,81
78,90
40,62
56,90
94,21
73,42
22,4
16,95
72,25
1,78
92,41
39,89
95,75
44,22
22,99
85,51
4,20
47,2
88,44
16,53
10,91
96,64
36,87
26,13
32,71
48,6
97,46
78,10
4,13
14,23
68,37
98,24
50,13
53,48
82,43
7,94
21,41
37,81
95,50
41,42
83,97
91,19
58,7
92,87
1,39
80,26
97,13
40,25
63,47
32,60
71,42
66,2
57,37
96,69
95,84
38,9
6,30
58,40
9,78
69,40
36,74
14,68
32,100
80,8
84,46
43,94
3,79
18,89
54,23
24,22
44,65
36,8
100,21
61,7
28,64
74,37
52,73
97,5
59,94
69,47
17,44
91,37
73,72
46,72
52,48
14,25
7,40
14,45
7,18
59,64
99,21
39,77
19,75
5,17
66,91
56,13
50,88
59,1
11,89
18,98
82,51
51,79
47,25
26,75
31,8
85,32
99,60
86,81
16,19
83,22
49,20
92,57
84,29
49,26
73,4
16,77
33,43
20,7
37,68
37,6
22,5
94,1
64,80
57,25
33,38
5,6
38,45
25,77
53,12
40,43
23,36
65,97
15,90
8,64
65,74
39,3
63,46
8,69
98,20
64,53
61,24
72,32
51,43
47,34
29,21
33,96
12,80
55,14
90,59
50,7
34,30
29,88
46,31
40,4
52,91
26,44
7,44
19,44
81,32
39,82
29,93
99,1
25,82
80,1
83,20
79,62
41,13
39,29
34,7
28,37
34,88
92,99
41,43
1,12
71,20
77,46
48,12
22,96
61,55
17,38
3,5
74,29
14,43
49,32
1,51
72,85
74,42
98,81
56,10
17,2
31,39
68,37
89,61
68,91
40,98
3,66
38,75
86,9
47,95
94,98
2,28
69,96
19,27
56,85
18,78
94,100
20,56
72,99
13,41
88,31
40,85
23,49
52,25
33,51
78,93
43,50
19,99
53,23
22,97
55,78
40,80
52,53
67,35
43,35
78,55
41,21
55,44
31,37
88,19
8,91
75,77
51,81
28,2
88,81
17,64
5,71
76,1
88,80
77,76
79,93
56,94
15,8
26,83
84,32
40,59
8,53
63,89
19,22
68,67
33,3
78,60
14,51
22,8
24,10
72,85
91,51
65,95
73,13
26,52
77,76
12,76
63,59
17,93
39,75
2,91
17,30
85,60
55,88
1,50
99,16
44,6
1,88
43,59
44,49
83,34
83,33
82,42
35,93
51,45
30,36
79,50
52,23
63,95
96,19
77,56
8,9
41,95
43,14
27,87
92,59
25,18
9,17
17,75
12,43
36,56
15,98
90,77
9,95
99,93
75,7
70,71
25,22
94,31
14,95
95,45
39,58
67,72
8,22
58,12
74,45
89,96
15,8
68,68
39,20
90,73
1,30
69,29
18,85
100,1
79,27
85,3
70,8
13,36
20,1
45,70
57,74
57,12
95,85
26,39
54,47
99,78
85,52
23,3
27,26
22,89
46,31
7,70
36,85
34,18
41,86
28,84
36,12
33,8
26,86
19,42
25,46
10,94
44,78
54,29
35,59
97,91
77,49
51,99
77,88
22,10
90,62
66,60
10,28
61,12
56,62
50,62
41,68
3,35
83,9
60,70
36,75
28,2
79,32
72,72
13,75
58,15
75,64
91,92
53,57
87,2
68,50
55,76
24,72
8,39
84,93
60,45
91,65
5,57
10,29
34,57
21,27
3,97
62,17
85,11
13,85
89,95
30,85
57,44
9,58
63,30
50,81
8,42
8,76
33,67
35,27
56,100
52,30
3,17
47,88
89,75
49,93
96,5
55,41
27,25
41,80
38,46
36,72
13,80
49,91
31,15
47,9
90,81
67,65
88,76
13,81
99,19
84,26
72,31
30,23
33,59
62,11
63,8
5,63
59,66
12,97
82,84
8,62
18,8
52,74
57,85
31,59
4,33
70,33
27,68
81,11
83,39
36,15
50,58
3,82
54,87
60,88
7,22
19,57
56,89
27,1
51,54
83,25
78,69
47,39
32,40
9,100
19,30
13,23
26,66
10,77
7,92
34,33
41,41
9,53
26,50
63,94
96,68
75,9
81,87
81,21
47,63
56,66
14,67
88,95
36,94
13,40
18,3
54,99
37,83
42,8
26,64
76,52
21,80
87,18
84,13
27,14
87,20
11,88
60,51
38,14
14,61
87,22
55,39
33,11
95,52
30,81
49,12
67,72
79,1
86,31
13,24
56,51
47,9
96,80
32,20
49,14
83,69
30,96
2,93
16,99
52,40
91,42
76,33
27,3
56,80
50,2
77,9
40,7
93,83
21,25
44,55
11,63
64,88
98,89
76,33
15,4
54,77
79,95
59,27
84,95
45,74
46,88
68,16
5,13
6,91
80,4
73,80
75,74
77,37
57,48
87,93
24,57
16,89
88,84
72,74
21,21
69,20
32,18
62,12
52,53
26,42
69,53
68,21
63,91
48,11
2,44
86,95
71,65
59,79
34,87
22,29
18,19
6,3
73,64
89,74
24,11
89,98
17,87
71,3
61,19
77,63
83,8
60,87
45,61
87,57
81,83
7,7
50,86
12,83
14,2
90,24
86,62
3,47
58,89
94,46
51,89
45,90
77,74
33,61
99,41
78,95
53,13
18,8
78,94
64,21
89,41
5,43
90,39
86,17
27,19
17,51
24,73
29,90
37,34
53,7
100,73
59,29
60,40
22,12
23,34
16,42
24,9
90,23
4,59
26,8
25,100
95,77
82,61
14,6
66,1
78,48
26,94
97,74
18,47
24,30
26,27
97,40
61,57
48,32
31,89
41,19
8,13
37,6
90,35
21,90
60,5
48,19
81,52
3,88
65,39
19,83
98,28
90,43
65,74
71,56
52,15
11,50
27,3
39,3
100,90
92,71
12,38
33,19
86,90
92,46
48,12
56,53
96,89
11,86
49,65
46,67
76,28
29,72
52,72
32,84
23,60
55,19
18,16
21,47
75,16
51,84
70,18
75,36
97,87
81,99
39,30
81,13
85,40
69,70
7,24
59,99
30,33
60,41
72,46
15,4
34,65
46,26
63,36
4,57
53,56
5,18
66,43
68,4
88,20
79,81
52,51
5,8
14,81
81,25
20,81
36,18
26,82
38,13
51,56
74,86
51,12
49,57
5,44
92,77
3,22
46,36
50,48
17,22
23,63
29,12
38,8
20,18
93,78
66,79
80,100
56,54
45,85
50,38
45,67
17,96
60,83
87,38
75,28
70,90
19,19
10,4
11,24
2,80
77,8
62,98
57,71
34,8
3,67
18,36
37,64
50,70
9,39
34,37
13,82
100,82
39,75
53,91
49,1
31,55
83,27
45,92
84,55
94,78
52,46
93,95
87,61
78,64
28,24
14,50
33,82
65,28
68,90
33,43
87,96
22,100
15,31
55,48
97,79
76,60
100,88
50,6
11,81
35,54
94,99
91,98
55,4
62,100
98,22
45,48
9,11
29,1
90,20
61,45
90,12
65,83
38,11
28,57
63,56
1,59
49,99
86,25
51,19
48,49
59,87
5,1
2,33
78,88
36,20
95,42
49,91
16,28
36,94
24,67
48,80
68,64
46,30
79,96
48,89
77,42
88,69
75,21
50,54
60,56
88,29
97,57
53,76
60,23
9,30
24,62
79,17
8,13
95,42
77,91
43,20
48,16
37,66
2,49
14,61
87,66
89,6
100,98
65,75
15,45
72,78
36,67
43,5
87,36
9,22
3,34
83,36
45,5
71,91
81,94
4,19
18,77
59,12
66,64
93,57
27,99
6,61
28,3
2,12
12,88
28,48
29,73
78,5
41,88
69,44
64,53
32,36
46,77
33,18
60,4
61,37
94,71
58,76
70,21
47,75
15,22
19,71
63,37
9,17
16,40
9,26
43,23
37,54
39,12
64,15
53,68
70,50
22,28
22,69
64,24
53,61
73,10
66,100
64,89
70,94
62,61
61,12
65,21
12,66
84,33
18,30
42,50
58,40
48,83
12,93
95,89
34,66
23,92
5,44
49,58
9,51
58,96
70,27
15,35
76,54
85,37
6,85
83,44
99,60
65,48
53,37
59,26
57,78
67,54
4,31
1,52
68,77
94,50
76,22
39,23
27,83
32,89
26,91
81,12
77,72
75,15
37,18
1,65
8,93
67,55
88,29
74,52
77,93
1,97
22,42
45,62
85,95
2,50
9,80
60,69
22,59
11,40
17,93
92,49
43,75
51,87
99,75
55,73
46,34
42,12
58,61
53,83
53,70
35,36
8,3
31,21
19,3
17,8
54,32
29,57
73,33
85,20
54,100
1,67
48,88
86,96
70,4
20,4
11,57
72,30
15,74
89,58
31,97
85,76
57,23
28,87
57,91
9,92
88,60
7,87
84,15
85,5
23,75
78,99
55,85
8,89
54,48
81,70
32,42
30,54
70,69
67,57
60,19
94,22
20,72
59,80
86,58
36,88
48,12
88,42
53,78
69,70
52,49
43,84
60,85
28,7
26,14
67,89
48,86
39,15
80,21
52,11
52,87
87,38
100,25
22,96
15,72
57,71
17,48
93,64
76,87
65,6
10,8
11,16
41,24
31,16
36,91
30,44
84,42
83,7
95,100
2,93
51,16
1,29
85,93
36,67
19,62
28,95
42,68
100,90
49,36
52,65
31,41
7,9
65,68
80,18
84,55
96,92
84,46
70,57
31,68
21,6
62,23
3,8
98,18
18,64
75,33
40,83
8,12
32,27
79,34
1,22
37,63
65,78
21,1
72,17
20,27
23,81
34,100
64,87
100,39
47,15
48,49
53,84
76,84
86,45
71,9
99,82
52,59
22,56
33,13
39,41
69,14
100,3
67,5
32,25
43,94
78,20
1,41
59,54
82,82
60,18
59,80
80,85
98,73
38,95
32,61
93,1
68,34
77,37
81,35
83,61
17,36
32,100
73,90
42,18
86,18
91,4
21,58
84,21
49,99
55,81
53,100
37,12
36,68
66,10
42,85
31,88
94,32
54,12
13,84
92,83
98,62
39,75
61,73
33,7
59,34
69,53
76,5
56,55
73,70
68,91
51,17
32,18
13,23
65,56
10,40
31,81
40,56
83,89
78,62
44,91
20,85
89,36
43,40
32,48
55,62
13,40
27,55
91,5
62,85
87,65
28,55
30,29
5,24
26,87
18,30
70,17
99,3
29,73
68,43
62,52
62,78
64,90
87,66
92,21
80,65
99,96
80,100
50,48
51,96
11,47
37,61
1,31
88,26
46,36
85,58
29,9
73,83
52,42
2,64
16,12
52,13
86,83
91,4
4,79
91,20
97,100
55,97
3,91
83,30
87,60
3,30
13,67
32,58
93,96
5,29
91,61
100,97
32,95
9,13
54,72
31,8
56,53
43,38
43,15
3,23
28,19
67,9
4,97
49,93
59,22
92,46
5,58
96,3
17,45
38,10
27,45
56,69
75,32
23,87
52,13
92,73
93,7
14,11
48,12
35,83
85,67
83,90
97,53
59,70
46,35
52,89
91,45
30,61
4,86
7,50
33,3
83,83
84,91
10,87
85,70
45,83
91,9
94,83
17,56
73,8
28,87
79,77
74,27
40,56
90,10
15,37
26,84
65,52
80,98
65,63
59,42
13,78
66,18
66,45
74,79
19,13
19,56
43,37
30,18
72,8
49,55
54,94
1,55
48,67
89,24
44,55
34,98
73,4
81,24
56,18
86,16
41,67
40,58
50,22
44,52
99,9
88,71
43,35
52,75
56,39
32,92
62,44
21,73
28,20
5,20
51,42
48,69
87,71
25,10
26,88
92,54
80,44
64,16
38,36
72,43
34,61
36,60
10,90
7,28
56,90
54,40
14,31
49,18
57,7
35,89
98,46
69,57
65,74
86,75
79,7
8,31
30,35
13,29
60,49
32,19
69,20
17,65
84,3
85,47
1,43
4,27
6,82
78,64
31,94
42,69
83,77
27,15
93,15
57,65
92,75
53,69
71,30
6,56
29,43
44,67
98,57
75,28
85,28
67,44
91,53
93,51
29,23
35,57
84,76
85,89
91,33
5,59
1,90
42,77
22,13
32,57
11,59
12,60
77,25
51,78
19,15
25,38
36,93
75,57
38,89
65,73
55,85
77,91
83,23
3,54
92,98
96,79
57,89
2,66
16,50
55,35
36,60
85,16
92,96
37,6
58,19
88,30
60,19
68,70
79,41
80,72
1,63
17,4
51,11
77,7
40,99
23,67
59,58
34,21
90,28
61,33
16,76
64,93
26,2
32,35
3,41
51,14
6,32
20,51
21,18
1,22
69,52
43,58
90,87
80,21
64,99
90,61
36,13
62,55
49,20
47,56
16,33
4,71
71,57
98,98
53,59
71,54
16,51
86,16
64,16
77,48
61,55
16,9
56,91
55,1
93,18
26,54
14,69
92,7
78,90
38,59
28,45
19,27
22,65
26,100
45,70
43,84
87,66
14,59
33,100
40,45
63,69
11,77
55,30
77,87
61,67
40,45
42,19
31,32
38,46
71,37
90,56
29,55
64,60
69,17
64,30
46,80
31,33
82,77
40,100
31,15
45,39
4,57
13,22
92,2
47,67
27,49
40,81
87,69
58,99
3,94
62,28
14,7
1,64
71,31
87,47
53,36
2,71
77,54
3,11
58,12
80,58
99,16
15,88
26,46
34,36
81,7
57,63
12,14
82,45
40,5
46,21
12,75
13,85
65,81
18,30
74,35
69,14
40,46
81,17
24,40
42,39
31,19
55,73
22,30
24,41
96,53
89,30
36,49
47,85
99,49
28,48
74,90
60,33
11,46
20,42
49,54
45,35
29,1
72,83
47,85
47,2
1,77
19,4
86,6
1,12
73,21
62,51
25,22
41,27
16,18
68,61
96,30
73,51
38,56
27,72
55,80
83,49
16,63
39,91
80,50
23,75
92,65
95,89
44,51
66,23
62,32
57,48
58,69
31,50
58,35
44,33
90,45
44,92
56,24
68,13
91,76
54,82
91,23
15,1
74,2
57,86
24,46
38,51
12,41
100,5
48,87
15,21
23,71
98,9
61,1
9,59
94,21
94,15
65,69
20,76
10,41
75,35
77,20
57,33
15,62
17,24
30,98
85,7
29,69
58,5
100,33
56,59
9,43
29,47
80,32
25,18
59,88
22,69
10,99
13,50
79,92
29,12
96,56
23,57
61,83
87,34
40,84
75,10
5,48
55,57
93,51
60,66
25,74
1,74
89,17
36,3
33,16
71,85
50,45
88,83
24,41
57,53
45,70
6,43
56,74
97,15
24,57
69,2
83,65
31,51
1,16
14,75
33,8
29,79
90,90
53,56
70,13
14,43
15,59
55,25
27,92
55,43
91,49
3,48
95,69
99,28
45,61
57,43
42,68
41,90
17,59
2,59
53,11
62,42
2,66
26,80
19,91
78,69
49,52
91,94
85,5
62,71
59,35
48,25
46,84
13,4
83,74
87,60
10,81
45,39
71,24
47,26
85,71
26,93
35,43
1,21
96,84
89,78
78,90
29,97
23,62
86,91
84,8
32,8
67,71
10,4
21,1
97,28
46,15
95,41
100,52
91,72
48,21
38,95
75,35
38,64
37,82
37,4
35,78
78,49
24,30
83,87
45,54
31,89
72,88
46,33
36,70
22,88
76,79
76,4
70,77
96,29
40,20
1,16
29,67
88,22
64,81
79,48
28,78
8,7
100,18
42,97
42,60
69,91
3,37
100,40
11,33
6,97
49,31
2,27
84,9
78,71
40,28
93,81
55,36
28,57
96,95
40,70
15,99
33,32
79,11
27,80
33,47
28,63
48,31
87,32
52,38
34,63
88,42
52,72
2,2
17,68
13,67
91,17
55,36
9,2
5,11
34,62
90,93
8,84
54,58
92,14
62,36
11,57
13,98
94,91
95,45
57,5
14,78
50,30
5,8
22,96
30,19
2,43
60,83
11,53
50,52
84,3
43,42
79,13
27,45
30,41
17,63
32,14
3,80
54,77
97,44
68,26
80,80
73,99
92,31
44,6
5,16
20,72
15,93
73,18
24,37
83,31
87,48
57,7
66,62
6,78
32,22
77,20
11,63
45,95
65,11
8,21
83,78
4,96
77,43
46,64
80,72
36,11
55,51
34,80
96,96
95,93
56,10
62,25
48,96
81,20
93,63
24,16
45,63
27,80
69,11
49,65
69,79
27,66
18,84
29,86
57,41
34,15
2,40
38,8
19,25
20,82
79,39
9,77
61,94
41,65
49,65
65,88
43,43
57,72
90,71
60,45
98,1
29,51
80,66
72,42
47,18
21,34
86,82
99,21
47,56
91,89
15,32
51,38
21,73
19,97
34,41
20,31
13,45
98,73
6,67
100,43
49,65
89,16
41,10
1,30
42,63
57,14
6,22
93,38
77,52
64,21
37,100
81,41
72,85
31,20
67,73
67,54
34,47
82,76
46,63
12,47
85,46
36,33
58,87
71,18
4,33
74,64
61,61
42,8
70,73
65,76
34,44
93,92
36,19
77,89
56,60
96,15
31,30
12,1
90,49
83,14
65,32
41,55
91,61
50,80
67,97
76,84
42,66
55,37
4,85
81,19
18,23
68,86
1,90
89,40
87,39
78,80
28,17
26,90
100,12
82,88
42,96
37,30
34,88
26,56
19,92
76,1
23,95
67,92
62,69
12,58
18,37
27,18
10,94
68,74
69,29
18,48
73,89
52,67
53,73
65,35
91,44
64,77
81,45
28,33
50,35
44,55
93,68
16,37
41,28
19,49
87,11
61,50
23,10
60,21
91,38
75,58
86,54
62,87
10,18
96,1
92,79
2,36
42,31
90,28
24,66
80,81
2,86
3,60
7,77
86,71
81,78
51,43
29,44
86,96
4,17
92,24
30,29
24,44
41,60
77,32
37,24
94,28
12,11
92,11
73,44
62,79
76,19
79,58
98,97
98,79
87,29
24,28
7,64
94,78
12,59
51,13
41,46
38,16
33,18
62,87
72,5
99,84
37,87
3,30
39,3
13,17
37,49
77,82
62,97
57,18
11,40
47,55
14,17
47,64
21,56
85,56
99,35
11,57
53,92
58,5
38,87
65,25
57,81
25,94
22,95
82,38
40,15
39,54
10,89
28,100
41,99
49,1
88,77
