66,35
46,2
26,31
94,1
74,38
85,34
95,94
25,66
77,78
16,67
82,51
99,65
77,42
97,10
71,75
39,85
20,7
90,56
18,30
71,31
97,57
33,42
61,2
81,35
64,98
14,33
76,93
46,22
95,48
53,12
65,73
6,70
62,16
94,80
21,33
86,34
23,47
69,28
43,23
84,29
63,54
33,26
49,94
92,52
23,93
78,11
28,27
92,80
53,87
85,54
77,92
88,47
93,71
62,3
9,67
88,21
69,31
42,14
96,92
83,76
40,35
11,65
8,82
15,15
15,31
29,33
20,64
24,84
76,93
97,69
47,11
11,5
17,13
66,51
42,29
57,100
33,48
27,97
16,59
21,57
82,94
2,22
82,49
52,5
97,13
3,75
72,66
91,68
29,42
13,46
80,37
70,4
40,45
60,6
73,36
16,99
69,94
71,69
22,26
97,40
30,31
8,50
22,81
41,49
11,58
79,15
28,41
36,4
87,80
9,26
30,20
73,97
7,86
18,91
16,91
54,16
76,47
84,93
48,55
58,52
13,85
4,47
85,55
79,3
48,70
8,27
5,49
77,84
79,53
44,31
95,52
62,70
30,78
34,72
59,1
92,33
80,2
66,12
3,8
7,91
39,45
69,55
75,86
92,76
16,70
71,79
80,80
60,92
85,80
52,61
54,48
83,49
81,17
85,17
60,98
34,59
64,62
88,79
78,25
12,83
39,52
12,2
79,50
27,14
20,32
16,59
3,24
57,40
100,1
98,18
21,22
78,32
6,94
85,57
49,66
36,86
58,35
52,85
7,62
60,45
10,47
83,45
43,22
82,62
49,83
67,98
35,13
72,52
43,56
63,75
35,42
56,75
72,100
80,68
59,4
97,63
30,90
69,78
44,18
1,9
97,10
5,3
62,98
100,81
15,100
61,27
73,86
85,34
73,70
47,56
38,68
35,56
12,2
43,40
36,35
80,64
37,32
82,3
88,37
74,24
3,82
88,21
32,61
5,91
84,67
75,43
33,15
26,26
19,67
58,66
29,57
21,49
92,1
29,72
17,88
8,1
57,72
51,23
19,72
97,1
51,99
89,15
5,50
48,69
36,31
89,92
59,13
25,40
34,35
71,37
100,36
75,22
58,26
63,98
77,68
49,34
27,64
76,33
55,84
88,7
56,83
84,24
21,42
70,100
96,41
58,13
10,53
13,82
70,29
82,82
55,37
43,98
61,57
87,16
81,68
76,5
6,40
26,66
60,61
47,83
41,68
4,81
58,35
7,87
69,54
35,30
21,86
